applicant_id,channel,group,city,application_date,background_check_completed_date,background_check_initiated_date,card_activation_date,card_mailed_date,first_batch_completed_date,orientation_completed_date,converted,bg_initiated,bg_completed,card_activated,orientation_done,ttfb_days,t_app_to_bginit,t_bginit_to_bgd,t_bgd_to_first
23504,social-media,treatment,Asgard,2018-10-29,2018-11-04,2018-10-29,2018-10-31,2018-10-29,,,False,True,True,True,False,,0.0,6.0,
23505,job-search-site,control,Midgard,2018-10-29,2018-11-04,2018-10-31,2018-10-31,2018-10-29,,,False,True,True,True,False,,2.0,4.0,
23506,social-media,control,Midgard,2018-10-29,2018-11-05,2018-11-02,2018-11-02,2018-10-30,,2018-11-07,False,True,True,True,True,,4.0,3.0,
23507,web-search-engine,control,Asgard,2018-10-29,2018-11-05,2018-11-02,2018-11-02,2018-10-30,2018-11-06,2018-10-29,True,True,True,True,True,8.0,4.0,3.0,1.0
23508,shopper-referral-bonus,treatment,Midgard,2018-10-29,2018-11-01,2018-10-29,2018-11-02,2018-10-30,2018-11-04,2018-11-05,True,True,True,True,True,6.0,0.0,3.0,3.0
23509,web-search-engine,control,Asgard,2018-10-29,2018-11-09,2018-11-06,2018-11-06,2018-10-30,,,False,True,True,True,False,,8.0,3.0,
23510,shopper-referral-bonus,control,Asgard,2018-10-29,2018-11-11,2018-11-04,2018-11-04,2018-10-29,,2018-11-03,False,True,True,True,True,,6.0,7.0,
23511,web-search-engine,treatment,Midgard,2018-10-29,2018-11-01,2018-10-29,2018-11-02,2018-10-30,,2018-10-31,False,True,True,True,True,,0.0,3.0,
23512,social-media,control,Asgard,2018-10-29,2018-11-04,2018-11-02,2018-11-02,2018-10-30,2018-11-09,,True,True,True,True,False,11.0,4.0,2.0,5.0
23513,social-media,control,Asgard,2018-10-29,2018-11-05,2018-11-02,2018-11-02,2018-10-29,2018-11-07,2018-11-03,True,True,True,True,True,9.0,4.0,3.0,2.0
23514,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-09,2018-11-04,2018-11-04,2018-10-30,,2018-10-31,False,True,True,True,True,,6.0,5.0,
23515,social-media,control,Vanaheim,2018-10-29,2018-11-07,2018-11-04,2018-11-04,2018-10-29,2018-11-08,,True,True,True,True,False,10.0,6.0,3.0,1.0
23516,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-07,2018-11-03,2018-11-03,2018-10-30,,2018-10-30,False,True,True,True,True,,5.0,4.0,
23517,web-search-engine,control,Asgard,2018-10-29,2018-11-09,2018-11-03,2018-11-03,2018-10-30,,2018-11-02,False,True,True,True,True,,5.0,6.0,
23518,job-search-site,treatment,Midgard,2018-10-29,2018-11-02,2018-10-29,2018-11-01,2018-10-29,2018-11-04,,True,True,True,True,False,6.0,0.0,4.0,2.0
23519,social-media,control,Midgard,2018-10-29,2018-11-09,2018-11-05,2018-11-05,2018-10-29,2018-11-10,,True,True,True,True,False,12.0,7.0,4.0,1.0
23520,social-media,treatment,Muspelheim,2018-10-29,2018-10-31,2018-10-29,2018-11-01,2018-10-30,2018-11-01,,True,True,True,True,False,3.0,0.0,2.0,1.0
23521,web-search-engine,control,Midgard,2018-10-29,2018-11-05,2018-11-01,2018-11-01,2018-10-29,,2018-10-29,False,True,True,True,True,,3.0,4.0,
23522,web-search-engine,treatment,Asgard,2018-10-29,2018-11-01,2018-10-29,2018-11-02,2018-10-29,2018-11-04,2018-11-03,True,True,True,True,True,6.0,0.0,3.0,3.0
23523,social-media,control,Midgard,2018-10-29,2018-11-11,2018-11-07,2018-11-07,2018-10-29,,,False,True,True,True,False,,9.0,4.0,
23524,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-05,2018-11-01,2018-11-01,2018-10-29,,2018-11-04,False,True,True,True,True,,3.0,4.0,
23525,web-search-engine,treatment,Midgard,2018-10-29,2018-11-03,2018-10-29,2018-11-04,2018-10-30,2018-11-05,2018-10-29,True,True,True,True,True,7.0,0.0,5.0,2.0
23526,social-media,treatment,Midgard,2018-10-29,2018-11-03,2018-10-29,2018-11-05,2018-10-30,,,False,True,True,True,False,,0.0,5.0,
23527,social-media,control,Alfheim,2018-10-29,2018-11-10,2018-11-04,2018-11-04,2018-10-30,,2018-10-30,False,True,True,True,True,,6.0,6.0,
23528,shopper-referral-bonus,treatment,Midgard,2018-10-29,2018-11-01,2018-10-29,2018-11-04,2018-10-29,2018-11-05,,True,True,True,True,False,7.0,0.0,3.0,4.0
23529,web-search-engine,control,Alfheim,2018-10-29,2018-11-05,2018-11-01,2018-11-01,2018-10-30,,2018-11-01,False,True,True,True,True,,3.0,4.0,
23530,job-search-site,treatment,Midgard,2018-10-29,2018-11-03,2018-10-29,,2018-10-29,,,False,True,True,False,False,,0.0,5.0,
23531,web-search-engine,control,Midgard,2018-10-29,2018-11-04,2018-10-31,2018-10-31,2018-10-29,,2018-10-29,False,True,True,True,True,,2.0,4.0,
23532,social-media,control,Alfheim,2018-10-29,2018-11-05,2018-11-02,2018-11-02,2018-10-29,,,False,True,True,True,False,,4.0,3.0,
23533,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-05,2018-11-02,2018-11-02,2018-10-29,,2018-10-30,False,True,True,True,True,,4.0,3.0,
23534,shopper-referral-bonus,treatment,Niflheim,2018-10-29,2018-11-02,2018-10-29,2018-11-02,2018-10-30,2018-11-03,2018-11-01,True,True,True,True,True,5.0,0.0,4.0,1.0
23535,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-10,2018-11-06,2018-11-06,2018-10-29,,2018-11-01,False,True,True,True,True,,8.0,4.0,
23536,shopper-referral-bonus,control,Muspelheim,2018-10-29,2018-11-04,2018-11-01,2018-11-01,2018-10-29,,2018-11-01,False,True,True,True,True,,3.0,3.0,
23537,shopper-referral-bonus,treatment,Midgard,2018-10-29,2018-11-04,2018-10-29,2018-11-01,2018-10-29,2018-11-06,2018-10-31,True,True,True,True,True,8.0,0.0,6.0,2.0
23538,job-search-site,control,Midgard,2018-10-29,2018-11-05,2018-11-01,2018-11-01,2018-10-29,,2018-10-31,False,True,True,True,True,,3.0,4.0,
23539,social-media,treatment,Vanaheim,2018-10-29,2018-11-02,2018-10-29,2018-10-31,2018-10-29,2018-11-05,,True,True,True,True,False,7.0,0.0,4.0,3.0
23540,shopper-referral-bonus,control,Midgard,2018-10-29,,,,2018-10-30,,2018-11-04,False,False,False,False,True,,,,
23541,job-search-site,control,Vanaheim,2018-10-29,2018-11-04,2018-11-02,2018-11-02,2018-10-30,,,False,True,True,True,False,,4.0,2.0,
23542,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-05,2018-11-03,2018-11-03,2018-10-30,,2018-11-03,False,True,True,True,True,,5.0,2.0,
23543,shopper-referral-bonus,control,Alfheim,2018-10-29,2018-11-10,2018-11-05,2018-11-05,2018-10-30,,2018-10-30,False,True,True,True,True,,7.0,5.0,
23544,shopper-referral-bonus,control,Alfheim,2018-10-29,2018-11-05,2018-11-01,2018-11-01,2018-10-29,2018-11-08,,True,True,True,True,False,10.0,3.0,4.0,3.0
23545,shopper-referral-bonus,control,Jotunheim,2018-10-29,2018-11-09,2018-11-04,2018-11-04,2018-10-29,,,False,True,True,True,False,,6.0,5.0,
23546,social-media,control,Vanaheim,2018-10-29,2018-11-08,2018-11-03,2018-11-03,2018-10-30,,,False,True,True,True,False,,5.0,5.0,
23547,web-search-engine,control,Alfheim,2018-10-29,2018-11-02,2018-10-31,2018-10-31,2018-10-29,2018-11-03,2018-10-30,True,True,True,True,True,5.0,2.0,2.0,1.0
23548,web-search-engine,treatment,Midgard,2018-10-29,2018-10-31,2018-10-29,2018-11-02,2018-10-30,2018-11-03,2018-11-02,True,True,True,True,True,5.0,0.0,2.0,3.0
23549,job-search-site,control,Alfheim,2018-10-29,2018-11-07,2018-11-02,2018-11-02,2018-10-29,,,False,True,True,True,False,,4.0,5.0,
23550,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-05,2018-10-31,2018-10-31,2018-10-29,,2018-11-02,False,True,True,True,True,,2.0,5.0,
23551,shopper-referral-bonus,control,Asgard,2018-10-29,2018-11-07,2018-11-03,2018-11-03,2018-10-29,2018-11-08,2018-10-31,True,True,True,True,True,10.0,5.0,4.0,1.0
23552,shopper-referral-bonus,treatment,Vanaheim,2018-10-29,2018-10-31,2018-10-29,2018-11-04,2018-10-29,,,False,True,True,True,False,,0.0,2.0,
23553,social-media,treatment,Niflheim,2018-10-29,2018-11-01,2018-10-29,2018-11-01,2018-10-29,,,False,True,True,True,False,,0.0,3.0,
23554,job-search-site,control,Asgard,2018-10-29,,,,2018-10-30,,,False,False,False,False,False,,,,
23555,job-search-site,treatment,Asgard,2018-10-29,2018-10-31,2018-10-29,2018-11-02,2018-10-29,,2018-11-01,False,True,True,True,True,,0.0,2.0,
23556,social-media,control,Asgard,2018-10-29,2018-11-08,2018-11-03,2018-11-03,2018-10-30,,,False,True,True,True,False,,5.0,5.0,
23557,web-search-engine,treatment,Midgard,2018-10-29,2018-11-02,2018-10-29,2018-11-01,2018-10-30,,2018-11-06,False,True,True,True,True,,0.0,4.0,
23558,shopper-referral-bonus,treatment,Midgard,2018-10-29,2018-11-01,2018-10-29,2018-11-07,2018-10-29,,,False,True,True,True,False,,0.0,3.0,
23559,social-media,control,Asgard,2018-10-29,,,,2018-10-29,,,False,False,False,False,False,,,,
23560,shopper-referral-bonus,control,Asgard,2018-10-29,,,,2018-10-29,,2018-11-01,False,False,False,False,True,,,,
23561,social-media,control,Vanaheim,2018-10-29,2018-11-06,2018-11-03,2018-11-03,2018-10-29,,,False,True,True,True,False,,5.0,3.0,
23562,social-media,control,Asgard,2018-10-29,2018-11-05,2018-11-03,2018-11-03,2018-10-30,,2018-11-01,False,True,True,True,True,,5.0,2.0,
23563,shopper-referral-bonus,control,Midgard,2018-10-29,,2018-11-08,2018-11-08,2018-10-30,,,False,True,False,True,False,,10.0,,
23564,shopper-referral-bonus,treatment,Alfheim,2018-10-29,2018-11-04,2018-10-29,2018-11-01,2018-10-29,,2018-10-31,False,True,True,True,True,,0.0,6.0,
23565,social-media,control,Niflheim,2018-10-29,,2018-11-06,2018-11-06,2018-10-30,,,False,True,False,True,False,,8.0,,
23566,web-search-engine,treatment,Midgard,2018-10-29,2018-11-06,2018-10-29,2018-11-02,2018-10-29,,2018-11-01,False,True,True,True,True,,0.0,8.0,
23567,social-media,control,Asgard,2018-10-29,2018-11-09,2018-11-04,2018-11-04,2018-10-29,,,False,True,True,True,False,,6.0,5.0,
23568,shopper-referral-bonus,control,Asgard,2018-10-29,2018-11-05,2018-11-02,2018-11-02,2018-10-30,,2018-10-31,False,True,True,True,True,,4.0,3.0,
23569,job-search-site,control,Midgard,2018-10-29,,,,2018-10-29,,2018-10-29,False,False,False,False,True,,,,
23570,job-search-site,control,Midgard,2018-10-29,,,,2018-10-29,,,False,False,False,False,False,,,,
23571,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-05,2018-11-02,2018-11-02,2018-10-30,2018-11-06,2018-11-06,True,True,True,True,True,8.0,4.0,3.0,1.0
23572,shopper-referral-bonus,control,Vanaheim,2018-10-29,2018-11-06,2018-11-03,2018-11-03,2018-10-29,2018-11-09,2018-10-31,True,True,True,True,True,11.0,5.0,3.0,3.0
23573,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-04,2018-11-01,2018-11-01,2018-10-29,2018-11-05,2018-11-02,True,True,True,True,True,7.0,3.0,3.0,1.0
23574,shopper-referral-bonus,treatment,Midgard,2018-10-29,2018-11-02,2018-10-29,2018-11-02,2018-10-30,2018-11-05,2018-11-05,True,True,True,True,True,7.0,0.0,4.0,3.0
23575,social-media,control,Midgard,2018-10-29,,,,2018-10-30,,,False,False,False,False,False,,,,
23576,shopper-referral-bonus,treatment,Midgard,2018-10-29,2018-11-01,2018-10-29,2018-11-01,2018-10-29,,,False,True,True,True,False,,0.0,3.0,
23577,shopper-referral-bonus,control,Niflheim,2018-10-29,2018-11-05,2018-11-02,2018-11-02,2018-10-29,2018-11-06,,True,True,True,True,False,8.0,4.0,3.0,1.0
23578,social-media,control,Midgard,2018-10-29,2018-11-10,2018-11-05,2018-11-05,2018-10-30,,,False,True,True,True,False,,7.0,5.0,
23579,shopper-referral-bonus,control,Midgard,2018-10-29,,2018-11-11,2018-11-11,2018-10-30,,,False,True,False,True,False,,13.0,,
23580,web-search-engine,control,Vanaheim,2018-10-29,2018-11-03,2018-10-31,2018-10-31,2018-10-29,2018-11-05,2018-11-01,True,True,True,True,True,7.0,2.0,3.0,2.0
23581,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-08,2018-11-04,2018-11-04,2018-10-30,,2018-11-01,False,True,True,True,True,,6.0,4.0,
23582,shopper-referral-bonus,control,Alfheim,2018-10-29,2018-11-06,2018-11-03,2018-11-03,2018-10-30,2018-11-10,,True,True,True,True,False,12.0,5.0,3.0,4.0
23583,shopper-referral-bonus,control,Vanaheim,2018-10-29,2018-11-04,2018-11-01,2018-11-01,2018-10-30,2018-11-06,2018-11-02,True,True,True,True,True,8.0,3.0,3.0,2.0
23584,social-media,control,Midgard,2018-10-29,2018-11-06,2018-11-01,2018-11-01,2018-10-30,,,False,True,True,True,False,,3.0,5.0,
23585,job-search-site,treatment,Midgard,2018-10-29,2018-11-02,2018-10-29,2018-10-31,2018-10-29,,2018-10-31,False,True,True,True,True,,0.0,4.0,
23586,shopper-referral-bonus,control,Niflheim,2018-10-29,,2018-11-07,2018-11-07,2018-10-30,,2018-10-30,False,True,False,True,True,,9.0,,
23587,social-media,control,Midgard,2018-10-29,2018-11-08,2018-11-01,2018-11-01,2018-10-29,,,False,True,True,True,False,,3.0,7.0,
23588,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-07,2018-11-03,2018-11-03,2018-10-29,2018-11-09,,True,True,True,True,False,11.0,5.0,4.0,2.0
23589,shopper-referral-bonus,control,Alfheim,2018-10-29,2018-11-06,2018-11-01,2018-11-01,2018-10-29,,2018-11-02,False,True,True,True,True,,3.0,5.0,
23590,shopper-referral-bonus,control,Niflheim,2018-10-29,2018-11-04,2018-11-01,2018-11-01,2018-10-29,,2018-11-05,False,True,True,True,True,,3.0,3.0,
23591,social-media,control,Midgard,2018-10-29,2018-11-09,2018-11-06,2018-11-06,2018-10-30,,,False,True,True,True,False,,8.0,3.0,
23592,social-media,control,Jotunheim,2018-10-29,2018-11-06,2018-11-02,2018-11-02,2018-10-30,,,False,True,True,True,False,,4.0,4.0,
23593,shopper-referral-bonus,treatment,Midgard,2018-10-29,2018-11-01,2018-10-29,2018-11-02,2018-10-29,2018-11-04,,True,True,True,True,False,6.0,0.0,3.0,3.0
23594,web-search-engine,treatment,Midgard,2018-10-29,2018-11-02,2018-10-29,2018-10-31,2018-10-29,2018-11-04,2018-10-31,True,True,True,True,True,6.0,0.0,4.0,2.0
23595,web-search-engine,control,Midgard,2018-10-29,,,,2018-10-30,,,False,False,False,False,False,,,,
23596,job-search-site,treatment,Asgard,2018-10-29,2018-11-02,2018-10-29,,2018-10-30,,2018-11-01,False,True,True,False,True,,0.0,4.0,
23597,shopper-referral-bonus,control,Asgard,2018-10-29,2018-11-08,2018-11-04,2018-11-04,2018-10-30,,,False,True,True,True,False,,6.0,4.0,
23598,social-media,control,Midgard,2018-10-29,2018-11-05,2018-11-02,2018-11-02,2018-10-30,2018-11-06,,True,True,True,True,False,8.0,4.0,3.0,1.0
23599,web-search-engine,treatment,Alfheim,2018-10-29,2018-11-01,2018-10-29,2018-11-03,2018-10-30,2018-11-04,,True,True,True,True,False,6.0,0.0,3.0,3.0
23600,web-search-engine,control,Midgard,2018-10-29,2018-11-11,2018-11-03,2018-11-03,2018-10-29,,2018-11-01,False,True,True,True,True,,5.0,8.0,
23601,job-search-site,treatment,Vanaheim,2018-10-29,2018-11-01,2018-10-29,2018-11-05,2018-10-29,2018-11-08,,True,True,True,True,False,10.0,0.0,3.0,7.0
23602,web-search-engine,control,Midgard,2018-10-29,2018-11-05,2018-11-02,2018-11-02,2018-10-30,,,False,True,True,True,False,,4.0,3.0,
23603,job-search-site,control,Midgard,2018-10-29,2018-11-02,2018-10-31,2018-10-31,2018-10-29,,2018-10-29,False,True,True,True,True,,2.0,2.0,
23604,web-search-engine,treatment,Midgard,2018-10-29,2018-11-02,2018-10-29,2018-11-02,2018-10-30,,2018-11-01,False,True,True,True,True,,0.0,4.0,
23605,web-search-engine,control,Niflheim,2018-10-29,2018-11-08,2018-11-04,2018-11-04,2018-10-29,,2018-10-30,False,True,True,True,True,,6.0,4.0,
23606,web-search-engine,control,Midgard,2018-10-29,2018-11-06,2018-11-02,2018-11-02,2018-10-29,2018-11-10,2018-10-30,True,True,True,True,True,12.0,4.0,4.0,4.0
23607,social-media,control,Asgard,2018-10-29,2018-11-06,2018-11-02,2018-11-02,2018-10-29,,,False,True,True,True,False,,4.0,4.0,
23608,shopper-referral-bonus,control,Alfheim,2018-10-29,2018-11-07,2018-11-02,2018-11-02,2018-10-29,2018-11-09,,True,True,True,True,False,11.0,4.0,5.0,2.0
23609,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-07,2018-11-02,2018-11-02,2018-10-30,,2018-11-04,False,True,True,True,True,,4.0,5.0,
23610,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-04,2018-11-02,2018-11-02,2018-10-30,2018-11-07,2018-11-02,True,True,True,True,True,9.0,4.0,2.0,3.0
23611,shopper-referral-bonus,treatment,Asgard,2018-10-29,2018-10-31,2018-10-29,2018-11-03,2018-10-30,,2018-10-30,False,True,True,True,True,,0.0,2.0,
23612,web-search-engine,control,Niflheim,2018-10-29,2018-11-04,2018-11-01,2018-11-01,2018-10-29,,,False,True,True,True,False,,3.0,3.0,
23613,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-06,2018-11-01,2018-11-01,2018-10-30,,,False,True,True,True,False,,3.0,5.0,
23614,social-media,treatment,Vanaheim,2018-10-29,2018-11-01,2018-10-29,2018-11-04,2018-10-29,2018-11-05,,True,True,True,True,False,7.0,0.0,3.0,4.0
23615,shopper-referral-bonus,control,Asgard,2018-10-29,2018-11-05,2018-11-02,2018-11-02,2018-10-30,2018-11-06,2018-11-04,True,True,True,True,True,8.0,4.0,3.0,1.0
23616,web-search-engine,control,Midgard,2018-10-29,2018-11-05,2018-11-01,2018-11-01,2018-10-29,,,False,True,True,True,False,,3.0,4.0,
23617,shopper-referral-bonus,treatment,Midgard,2018-10-29,2018-11-01,2018-10-29,2018-11-01,2018-10-29,2018-11-02,2018-11-01,True,True,True,True,True,4.0,0.0,3.0,1.0
23618,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-04,2018-11-02,2018-11-02,2018-10-30,2018-11-07,2018-11-03,True,True,True,True,True,9.0,4.0,2.0,3.0
23619,social-media,treatment,Alfheim,2018-10-29,2018-10-31,2018-10-29,2018-11-08,2018-10-30,,,False,True,True,True,False,,0.0,2.0,
23620,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-06,2018-11-02,2018-11-02,2018-10-30,,2018-10-30,False,True,True,True,True,,4.0,4.0,
23621,social-media,treatment,Midgard,2018-10-29,2018-11-03,2018-10-29,2018-11-01,2018-10-29,2018-11-04,,True,True,True,True,False,6.0,0.0,5.0,1.0
23622,job-search-site,control,Asgard,2018-10-29,2018-11-04,2018-11-02,2018-11-02,2018-10-30,,,False,True,True,True,False,,4.0,2.0,
23623,web-search-engine,control,Midgard,2018-10-29,2018-11-02,2018-10-31,2018-10-31,2018-10-29,2018-11-04,2018-11-03,True,True,True,True,True,6.0,2.0,2.0,2.0
23624,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-08,2018-11-02,2018-11-02,2018-10-30,2018-11-08,2018-11-02,True,True,True,True,True,10.0,4.0,6.0,0.0
23625,job-search-site,control,Vanaheim,2018-10-29,2018-11-05,2018-11-02,2018-11-02,2018-10-30,,2018-10-30,False,True,True,True,True,,4.0,3.0,
23626,job-search-site,control,Midgard,2018-10-29,,,,2018-10-30,,2018-11-01,False,False,False,False,True,,,,
23627,social-media,control,Midgard,2018-10-29,2018-11-09,2018-11-05,2018-11-05,2018-10-30,,2018-11-05,False,True,True,True,True,,7.0,4.0,
23628,social-media,control,Asgard,2018-10-29,2018-11-03,2018-11-01,2018-11-01,2018-10-30,,,False,True,True,True,False,,3.0,2.0,
23629,social-media,control,Vanaheim,2018-10-29,2018-11-07,2018-11-04,2018-11-04,2018-10-30,,,False,True,True,True,False,,6.0,3.0,
23630,job-search-site,control,Midgard,2018-10-29,2018-11-07,2018-11-04,2018-11-04,2018-10-30,2018-11-09,,True,True,True,True,False,11.0,6.0,3.0,2.0
23631,social-media,control,Asgard,2018-10-29,2018-11-07,2018-11-02,2018-11-02,2018-10-30,,,False,True,True,True,False,,4.0,5.0,
23632,web-search-engine,treatment,Asgard,2018-10-29,2018-11-01,2018-10-29,2018-11-02,2018-10-30,,,False,True,True,True,False,,0.0,3.0,
23633,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-07,2018-11-03,2018-11-03,2018-10-30,,2018-11-01,False,True,True,True,True,,5.0,4.0,
23634,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-05,2018-11-01,2018-11-01,2018-10-29,,2018-11-02,False,True,True,True,True,,3.0,4.0,
23635,web-search-engine,treatment,Niflheim,2018-10-29,2018-11-01,2018-10-29,2018-11-02,2018-10-29,2018-11-06,2018-11-01,True,True,True,True,True,8.0,0.0,3.0,5.0
23636,shopper-referral-bonus,treatment,Asgard,2018-10-29,2018-11-03,2018-10-29,2018-11-03,2018-10-30,2018-11-06,,True,True,True,True,False,8.0,0.0,5.0,3.0
23637,social-media,control,Vanaheim,2018-10-29,,,,2018-10-30,,,False,False,False,False,False,,,,
23638,shopper-referral-bonus,control,Midgard,2018-10-29,2018-11-05,2018-11-02,2018-11-02,2018-10-29,,2018-10-31,False,True,True,True,True,,4.0,3.0,
23639,shopper-referral-bonus,control,Alfheim,2018-10-29,2018-11-07,2018-11-01,2018-11-01,2018-10-29,,2018-11-05,False,True,True,True,True,,3.0,6.0,
23640,social-media,control,Midgard,2018-10-29,2018-11-06,2018-11-02,2018-11-02,2018-10-29,2018-11-09,,True,True,True,True,False,11.0,4.0,4.0,3.0
23641,social-media,control,Niflheim,2018-10-29,2018-11-10,2018-11-06,2018-11-06,2018-10-29,,2018-11-01,False,True,True,True,True,,8.0,4.0,
23642,job-search-site,control,Asgard,2018-10-29,,,,2018-10-30,,,False,False,False,False,False,,,,
23643,shopper-referral-bonus,control,Vanaheim,2018-10-29,2018-11-04,2018-11-01,2018-11-01,2018-10-29,,2018-10-31,False,True,True,True,True,,3.0,3.0,
23644,social-media,control,Midgard,2018-10-29,2018-11-05,2018-11-02,2018-11-02,2018-10-30,,,False,True,True,True,False,,4.0,3.0,
23645,job-search-site,control,Asgard,2018-10-29,2018-11-04,2018-11-01,2018-11-01,2018-10-30,,2018-11-01,False,True,True,True,True,,3.0,3.0,
23646,web-search-engine,control,Alfheim,2018-10-29,2018-11-06,2018-11-03,2018-11-03,2018-10-29,2018-11-09,2018-10-31,True,True,True,True,True,11.0,5.0,3.0,3.0
23647,job-search-site,treatment,Midgard,2018-10-29,2018-11-02,2018-10-29,2018-10-31,2018-10-29,,2018-11-01,False,True,True,True,True,,0.0,4.0,
23648,web-search-engine,treatment,Asgard,2018-10-29,2018-11-02,2018-10-29,2018-11-01,2018-10-29,,2018-11-03,False,True,True,True,True,,0.0,4.0,
